,eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
138419,201409280042,2014,9,28,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Newtownabbey,54.658152,-5.921576,1.0,0,,"09/28/2014: Assailants set a civilian house on fire in Glenmount Road, Newtownabbey town, Newtownabbey district, Northern Ireland, United Kingdom. A woman inside the house was injured in the attack. No group claimed responsibility for the incident; however, sources noted that sectarian graffiti was sprayed on the house.",1,1,1,0.0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,14,Private Citizens & Property,76.0,House/Apartment/Residence,Not Applicable,House,233.0,Northern Ireland,,,,,,,,,,,,,,,,,Unknown,,,,,,"The specific motive is unknown; however, sources suspected that the attack may have been part of a larger trend of sectarian violence in Northern Ireland.",0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,20.0,Gasoline or Alcohol,,,,,,,,,,,,,Gasoline was used in the attack.,0.0,0.0,0.0,1.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A house was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Woman escapes arson attack,"" UTV, September 30, 2014.",,,START Primary Collection,-9,-9,1,1,
138664,201410030051,2014,10,3,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Londonderry,55.011562,-7.3120449999999995,1.0,0,,"10/03/2014: Assailants threw a petrol bomb at a car in Londonderry city, Londonderry district, Northern Ireland, United Kingdom. No one was injured in the attack. No group claimed responsibility for the incident.",1,1,1,0.0,,,0.0,0,0,2,Armed Assault,,,,,14,Private Citizens & Property,73.0,Vehicles/Transportation,Not Applicable,Car,233.0,Northern Ireland,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,19.0,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,A Molotov cocktail was used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Driver escapes petrol bomb attack,"" BBC, October 4, 2014.","""Woman escapes petrol bomb attack,"" UTV, October 4, 2014.",,START Primary Collection,-9,-9,1,1,
138696,201410040034,2014,10,4,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Londonderry,55.011562,-7.3120449999999995,1.0,0,The incident occurred in the Fountain area,"10/04/2014: A petrol bomb was thrown at a mural in Londonderry city, Londonderry district, Northern Ireland, United Kingdom. The display was damaged in the attack. No group claimed responsibility for the incident.",1,1,1,0.0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,14,Private Citizens & Property,81.0,Museum/Cultural Center/Cultural House,Unknown,Mural,233.0,Northern Ireland,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,19.0,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,A petrol bomb was used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A mural was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""House and murals attacked in Derry,"" BBC, October 6, 2014.","""VIDEO: House and murals attacked in Derry,"" BBC, October 6, 2014.",,START Primary Collection,-9,-9,1,1,
138705,201410040044,2014,10,4,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Ballycastle,55.201671,-6.253966,1.0,0,Moyle,"10/04/2014: Assailants set the house of Councilor Paudie McShane on fire in Ballycastle town, Moyle district, Northern Ireland, United Kingdom. No one was injured in the attack, but the house was damaged. No group claimed responsibility for the incident.",1,1,1,0.0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,2,Government (General),15.0,Politician or Political Party Movement/Meeting/Rally,Government of Antrim,House of Councilor: Paudie McShane,233.0,Northern Ireland,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A home was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Councillor's home in arson attack,"" UTV, October 4, 2014.",,,START Primary Collection,-9,-9,1,1,
138785,201410060086,2014,10,6,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,1.0,0,,"10/06/2014: Assailants opened fire on a civilian in his home in Belfast city, Belfast district, Northern Ireland, United Kingdom. The civilian was injured in the attack. Oglaigh na hEireann claimed responsibility for the incident, stating that Donnelly was a police informer.",1,1,1,0.0,,,0.0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,113.0,Alleged Informant,Not Applicable,Suspected Informant: Noel Donnelly,233.0,Northern Ireland,,,,,,,,,,,,,,,,,Oglaigh na hEireann,,,,,,Oglaigh na hEireann claimed responsibility for the incident and stated that Noel Donnelly was targeted because he was using the group's name in order to gain financial resources.,0.0,,,0,-99.0,0.0,1.0,9.0,Other,,,,,,,,5,Firearms,4.0,Rifle/Shotgun (non-automatic),,,,,,,,,,,,,A shotgun was used in the attack.,0.0,0.0,0.0,1.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""West Belfast shooting victim Noel Donnelly (37) in critical condition,"" Belfast Telegraph, October 8, 2014.","""ONH mount attacks in Belfast,"" Irish Republican News, October 11, 2014.",,START Primary Collection,0,0,1,1,
138811,201410070055,2014,10,7,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,1.0,0,,"10/07/2014: Assailants threw an explosive device at a police patrol van near a church in Belfast city, Belfast district, Northern Ireland, United Kingdom. The device failed to detonate and no one was injured. Oglaigh na hEireann claimed responsibility for the incident.",1,1,1,0.0,,,0.0,0,0,3,Bombing/Explosion,,,,,3,Police,23.0,Police Patrol (including vehicles and convoys),Police Service of Northern Ireland (PSNI),Patrol Vehicle,233.0,Northern Ireland,,,,,,,,,,,,,,,,,Oglaigh na hEireann,,,,,,,0.0,,,0,-99.0,0.0,1.0,10.0,Unknown,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Pipe bomb was attack on officers say police,"" The Irish News, October 8, 2014.","""Bomb intended to kill police discovered after call to parish priest,"" TheJournal.ie, October 7, 2014.","""Bomb attack on police condemned,"" UTV, October 7, 2014.",START Primary Collection,0,0,1,1,
138861,201410080050,2014,10,8,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Newtownabbey,54.685280000000006,-5.9645,1.0,0,,"10/08/2014: Security forces found and defused an explosive device in Newtownabbey area, Newtownabbey district, Northern Ireland, United Kingdom. No group claimed responsibility for the incident.",1,1,1,0.0,,,0.0,0,0,3,Bombing/Explosion,,,,,20,Unknown,,,Unknown,Unknown,233.0,Northern Ireland,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""'Viable device' in Newtownabbey alert,"" UTV, October 8, 2014.",,,START Primary Collection,-9,-9,1,1,
139047,201410120057,2014,10,12,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Londonderry,55.011562,-7.3120449999999995,1.0,0,,"10/12/2014: An explosive device detonated after being tossed into a van in Londonderry city, Londonderry district, Northern Ireland, United Kingdom. There were no reported casualties, but the van suffered damages in the blast. No group claimed responsibility; however, sources attributed the incident to dissident republicans.",1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,73.0,Vehicles/Transportation,Not Applicable,Van,233.0,Northern Ireland,,,,,,,,,,,,,,,,,Dissident Republicans,,,,,,"The specific motive is unknown; however, sources suspected that the assailants had earlier expelled the victim's nephew from the city for using drugs and were demanding an extortion from the victim.",0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,31.0,Pipe Bomb,,,,,,,,,,,,,A homemade pipe bomb was used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A vehicle was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Dissidents blamed for pensioner bomb,"" UTV, October 13, 2014.","""Home-made bomb explodes in van in Derry,"" Irish Independent, October 12, 2014.","""Probe into Londonderry explosion,"" UTV, October 12, 2014.",START Primary Collection,0,0,1,1,
139137,201410140049,2014,10,14,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Londonderry,55.011562,-7.3120449999999995,1.0,0,,"10/14/2014: An explosive device was discovered and defused in Ballyarnett area, Londonderry city, Londonderry district, Northern Ireland, United Kingdom. No group claimed responsibility for the incident; however, sources attributed the attack to The New Irish Republican Army.",1,1,1,0.0,,,0.0,0,0,3,Bombing/Explosion,,,,,3,Police,25.0,Police Security Forces/Officers,Police Service of Northern Ireland (PSNI),Officers,233.0,Northern Ireland,,,,,,,,,,,,,,,,,The New Irish Republican Army,,,,,,"The specific motive is unknown; however, sources suspected that the placement of the bomb was a ruse to lure police officers to the scene.  The assailants would then have attacked the police officers.",0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,10.0,Pressure Trigger,,,,,,,,,,,,,An under-vehicle pressure-plated explosive device was used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Bomb 'attempt to murder police',"" BBC, October 14, 2014.","""Dissident bomb 'designed to kill',"" BBC, October 14, 2014.","""Man quizzed about 2014 Derry police murder bid,"" Irish News, September 21, 2017.",START Primary Collection,1,1,1,1,
139374,201410190075,2014,10,19,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Lisburn,54.515693999999996,-6.055724,1.0,0,The incident occurred in the Cloona Manor neighborhood,"10/19/2014: Assailants threw an incendiary device at a private residence of a civilian in Cloona Manor neighborhood, Dunmurry city, Lisburn district, Northern Ireland, United Kingdom. There were no reported casualties in the attack. A second, undetonated device was discovered on the driveway. This was one of two incendiary incidents targeting homes in Dunmurry on the same day. No group claimed responsibility for the attack.",1,1,1,0.0,,,1.0,1,0,7,Facility/Infrastructure Attack,,,,,14,Private Citizens & Property,76.0,House/Apartment/Residence,Not Applicable,House,233.0,Northern Ireland,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,19.0,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,A petrol bomb was used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A home was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Petrol bomb attack on house in west Belfast,"" Irish Times, October 19, 2014.","""Petrol bomb attack in Dunmurry,"" UTV, October 19, 2014.",,START Primary Collection,-9,-9,1,1,"201410190075, 201410190076"
139375,201410190076,2014,10,19,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Lisburn,54.515693999999996,-6.055724,1.0,0,The incident occurred in the Thornhill Crescent neighborhood,"10/19/2014: Assailants threw an incendiary device at a private residence of a civilian in Thornhill Crescent neighborhood, Dunmurry city, Lisburn district, Northern Ireland, United Kingdom. There were no reported casualties in the attack. This was one of two incendiary incidents targeting homes in Dunmurry on the same day. No group claimed responsibility for the attack.",1,1,1,0.0,,,1.0,1,0,7,Facility/Infrastructure Attack,,,,,14,Private Citizens & Property,76.0,House/Apartment/Residence,Not Applicable,House,233.0,Northern Ireland,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,19.0,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,A petrol bomb was used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,-9,,,,It is unknown if the home was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Petrol bomb attack in Dunmurry,"" UTV, October 19, 2014.",,,START Primary Collection,-9,-9,1,1,"201410190075, 201410190076"
139530,201410230055,2014,10,23,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Strabane,54.819164,-7.467909,1.0,0,,"10/23/2014: Security forces discovered an explosive device planted in the garden of a house in Strabane town, Strabane district, Northern Ireland, United Kingdom. The New Irish Republican Army claimed responsibility for the incident.",1,1,1,0.0,,,0.0,0,0,3,Bombing/Explosion,,,,,3,Police,25.0,Police Security Forces/Officers,Police Service of Northern Ireland (PSNI),Officers,233.0,Northern Ireland,,,,,,,,,,,,,,,,,The New Irish Republican Army,,,,,,,0.0,,,0,-99.0,0.0,1.0,10.0,Unknown,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Two suspect devices found in search,"" BBC, October 24, 2014.","""Second device found in Strabane,"" UTV, October 24, 2014.","""PSNI targeted in attacks,"" Irish Republican News, November 1, 2014.",START Primary Collection,1,1,1,1,
139928,201411020021,2014,11,2,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Londonderry,55.011562,-7.3120449999999995,1.0,0,The incident occurred in the Creggan Heights neighborhood,"11/02/2014: Assailants threw a mortar at a police vehicle in Creggan Heights area, Londonderry city, Londonderry district, Northern Ireland, United Kingdom. No one was injured in the blast, but the vehicle and a nearby civilian car were damaged. No group claimed responsibility for the incident; however, sources attributed the attack to dissident republicans.",1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,3,Police,23.0,Police Patrol (including vehicles and convoys),Police Service of Northern Ireland (PSNI),Vehicle,233.0,Northern Ireland,,,,,,,,,,,,,,,,,Dissident Republicans,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,A mortar fired via a command wire was used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,Two vehicles were damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""'Reckless attack' on Derry police,"" BBC, November 3, 2014.","""'Miraculous' escape for police in Derry,"" UTV, November 3, 2014.",,START Primary Collection,0,0,1,1,
140068,201411050021,2014,11,5,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Londonderry,55.011562,-7.3120449999999995,1.0,0,The incident occurred in the Glencaw Park neighborhood,"11/05/2014: Assailants threw a petrol bomb at a vehicle in Glencaw Park area, Londonderry city, Londonderry district, Northern Ireland, United Kingdom. No casualties were reported; however, a car was set on fire in the attack. No group claimed responsibility for the incident.",1,1,1,0.0,,,0.0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,73.0,Vehicles/Transportation,Not Applicable,Vehicle,233.0,Northern Ireland,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,3.0,0.0,0.0,,,,,,,,,,8,Incendiary,19.0,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,A petrol bomb was used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A vehicle was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Car destroyed in Derry arson attack,"" BBC, November 6, 2014.","""Car petrol bombed in Londonderry,"" UTV, November 6, 2014.",,START Primary Collection,-9,-9,1,1,
140128,201411060073,2014,11,6,,0,,603,United Kingdom,8,Western Europe,England,Liverpool,53.43198100000001,-2.950104,1.0,0,The incident occurred in the Anfield neighborhood.,"11/06/2014: An explosive device placed on a civilian vehicle partially detonated in Liverpool city, North West region, England, United Kingdom. There were no reported casualties resulting from the blast. No group claimed responsibility for the incident.",1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,73.0,Vehicles/Transportation,Not Applicable,Car,216.0,Great Britain,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,15.0,Vehicle,,,,,,,,,,,,,A crude bomb inside a glass jar hidden in a vehicle was used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A vehicle was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Bomb found in Anfield after car burns down,"" ITV.com, November 7, 2014.",,,START Primary Collection,-9,-9,1,1,
140539,201411160059,2014,11,16,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,1.0,0,,"11/16/2014: Assailants launched an explosive device at a police vehicle on Twaddell Avenue in Belfast city, Belfast district, Northern Ireland, United Kingdom. No casualties were reported, but the vehicle was slightly damaged by the blast. The New Irish Republican Army claimed responsibility for the incident.",1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,3,Police,23.0,Police Patrol (including vehicles and convoys),Police Service of Northern Ireland (PSNI),Vehicle,233.0,Northern Ireland,,,,,,,,,,,,,,,,,The New Irish Republican Army,,,,,,,0.0,,,0,1.0,0.0,1.0,4.0,E-mail,,,,,,,,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,A homemade rocket launcher was used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A vehicle was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Police vehicle 'struck by device',"" BBC, November 17, 2014.","""Explosive device hits PSNI patrol,"" Breaking News.ie, November 17, 2014.","""Dissidents unveil homemade rocket launcher targeting police,"" Irish Mirror, November 19, 2014.",START Primary Collection,1,1,1,1,
140700,201411200048,2014,11,20,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Londonderry,55.011562,-7.3120449999999995,1.0,0,The incident occurred in the Creggan area of the city.,"11/20/2014: Assailants opened fire on civilians inside a private residence in Creggan neighborhood, Londonderry city, Londonderry district, Northern Ireland, United Kingdom. At least one person was injured in the assault. No group claimed responsibility; however, sources attributed the attack to dissident Republicans.",1,1,1,0.0,,,0.0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Not Applicable,Civilians,233.0,Northern Ireland,,,,,,,,,,,,,,,,,Dissident Republicans,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Timeline of dissident republican activity,"" BBC, January 14, 2015.","""MAN (29) INJURED IN DERRY SHOOTING,"" Derry Daily, November 20, 2014.","""Man shot in paramilitary-style attack in Creggan area of Derry,"" Derry Now, November 20, 2014.",START Primary Collection,0,0,1,1,
140798,201411230045,2014,11,23,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Warrenpoint,54.102813,-6.259412,1.0,0,,"11/23/2014: Assailants threw an incendiary device that failed to ignite near a Police Service of Northern Ireland (PSNI) station in Warrenpoint town, Newry and Mourne district, Northern Ireland, United Kingdom. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,1,1,0.0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,3,Police,22.0,"Police Building (headquarters, station, school)",Police Service of Northern Ireland (PSNI),Warrenpoint Station,233.0,Northern Ireland,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,19.0,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,Molotov cocktails were used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A vehicle was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Petrol bomb thrown at police station,"" BBC, November 23, 2014.","""Petrol bomb thrown at PSNI station,"" UTV, November 23, 2014.",,START Primary Collection,-9,-9,1,1,
